Ticker,Company,Sector,Industry,MarketCap,P/E,FwdP/E,InsiderOwn,EarningsDate,Volume,Price,RS,Date,ATH,52W High,U/D,^IXIC Total,Total,Prev Total,No1,No4,No5,No6,SMA10,EMA8,EMA21,SMA50,SMA200,EMA8 Gap,SMA200 Gap,Volume SMA50,BuyFlg1,BuyFlg2,BuyFlg4,BuyingFlg
PNFP,Pinnacle Financial Partners Inc.,Financial,Banks - Regional,6.47B,11.73,10.54,2.39%,Jan 16/a,"249,045",84.24,,,,,,,,,,,,,,,,,,,,,,,,
ZI,ZoomInfo Technologies Inc.,Technology,Software - Application,6.47B,63.85,15.65,24.43%,Feb 12/a,"6,799,238",17.03,,,,,,,,,,,,,,,,,,,,,,,,
RLI,RLI Corp.,Financial,Insurance - Property & Casualty,6.47B,21.42,24.69,11.83%,Jan 24/a,"212,754",141.70,,,,,,,,,,,,,,,,,,,,,,,,
WH,Wyndham Hotels & Resorts Inc,Consumer Cyclical,Lodging,6.46B,23.40,17.10,2.19%,Feb 14/a,"611,379",79.81,,,,,,,,,,,,,,,,,,,,,,,,
GXO,GXO Logistics Inc,Industrials,Integrated Freight & Logistics,6.44B,28.17,16.46,1.93%,Feb 13/a,"834,635",53.96,,,,,,,,,,,,,,,,,,,,,,,,
HRB,H&R Block Inc.,Consumer Cyclical,Personal Services,6.43B,12.72,9.93,1.23%,Feb 06/a,"1,210,450",46.11,,,,,,,,,,,,,,,,,,,,,,,,
POST,Post Holdings Inc,Consumer Defensive,Packaged Foods,6.42B,23.78,16.57,10.62%,Feb 01/a,"526,578",105.75,,,,,,,,,,,,,,,,,,,,,,,,
THO,"Thor Industries, Inc.",Consumer Cyclical,Recreational Vehicles,6.40B,22.15,13.82,4.82%,Dec 06/b,"357,591",119.98,,,,,,,,,,,,,,,,,,,,,,,,
SSB,SouthState Corporation,Financial,Banks - Regional,6.39B,13.01,11.51,1.36%,Jan 25/a,"393,938",84.03,,,,,,,,,,,,,,,,,,,,,,,,
CMC,Commercial Metals Co.,Basic Materials,Steel,6.38B,8.39,11.72,0.93%,Jan 08/b,"733,008",54.83,,,,,,,,,,,,,,,,,,,,,,,,
AGNC,AGNC Investment Corp,Real Estate,REIT - Mortgage,6.38B,-,4.74,0.89%,Jan 22/a,"10,613,794",9.50,,,,,,,,,,,,,,,,,,,,,,,,
IONS,Ionis Pharmaceuticals Inc,Healthcare,Biotechnology,6.36B,-,-,8.23%,Feb 21/b,"1,999,593",44.35,,,,,,,,,,,,,,,,,,,,,,,,
FMC,FMC Corp.,Basic Materials,Agricultural Inputs,6.36B,4.84,10.10,0.64%,Feb 05/a,"2,112,725",50.99,,,,,,,,,,,,,,,,,,,,,,,,
VNT,Vontier Corporation,Technology,Scientific & Technical Instruments,6.32B,17.01,11.93,0.77%,Feb 15/b,"1,722,465",41.09,,,,,,,,,,,,,,,,,,,,,,,,
VFC,VF Corp.,Consumer Cyclical,Apparel Manufacturing,6.30B,-,11.98,5.72%,Feb 06/a,"8,351,301",16.20,,,,,,,,,,,,,,,,,,,,,,,,
OLN,Olin Corp.,Basic Materials,Specialty Chemicals,6.27B,14.45,8.35,0.40%,Jan 25/a,"1,204,844",51.15,,,,,,,,,,,,,,,,,,,,,,,,
FLR,Fluor Corporation,Industrials,Engineering & Construction,6.26B,74.53,11.94,1.17%,Feb 20/b,"6,146,054",36.73,,,,,,,,,,,,,,,,,,,,,,,,
EXEL,Exelixis Inc,Healthcare,Biotechnology,6.25B,31.88,13.62,2.52%,Feb 06/a,"2,089,184",20.63,,,,,,,,,,,,,,,,,,,,,,,,
BBIO,BridgeBio Pharma Inc,Healthcare,Biotechnology,6.25B,-,-,26.26%,Nov 02/b,"1,666,657",35.95,,,,,,,,,,,,,,,,,,,,,,,,
TNET,TriNet Group Inc,Industrials,Staffing & Employment Services,6.23B,18.96,16.29,2.62%,Feb 15/a,"484,345",123.24,,,,,,,,,,,,,,,,,,,,,,,,
FRSH,Freshworks Inc,Technology,Software - Application,6.22B,-,50.70,44.79%,Feb 06/a,"2,221,510",20.95,,,,,,,,,,,,,,,,,,,,,,,,
ADT,ADT Inc,Industrials,Security & Protection Services,6.21B,206.75,14.65,65.69%,Nov 02/b,"2,085,412",6.74,,,,,,,,,,,,,,,,,,,,,,,,
SIGI,Selective Insurance Group Inc.,Financial,Insurance - Property & Casualty,6.20B,17.51,11.80,1.61%,Jan 31/a,"387,220",102.25,,,,,,,,,,,,,,,,,,,,,,,,
ALSN,Allison Transmission Holdings Inc,Consumer Cyclical,Auto Parts,6.19B,9.54,8.47,0.61%,Feb 13/a,"1,093,359",70.97,,,,,,,,,,,,,,,,,,,,,,,,
ARW,Arrow Electronics Inc.,Technology,Electronics & Computer Distribution,6.18B,7.27,7.19,0.76%,Feb 08/b,"572,815",114.87,,,,,,,,,,,,,,,,,,,,,,,,
BFAM,"Bright Horizons Family Solutions, Inc.",Consumer Cyclical,Personal Services,6.16B,83.62,26.95,1.14%,Feb 13/a,"503,832",106.40,,,,,,,,,,,,,,,,,,,,,,,,
CAVA,Cava Group Inc,Consumer Cyclical,Restaurants,6.15B,-,-,24.40%,Feb 27/a,"1,135,310",54.18,,,,,,,,,,,,,,,,,,,,,,,,
REYN,Reynolds Consumer Products Inc,Consumer Cyclical,Packaging & Containers,6.13B,20.57,16.89,74.24%,Feb 07/b,"665,902",29.19,,,,,,,,,,,,,,,,,,,,,,,,
BPOP,Popular Inc.,Financial,Banks - Regional,6.12B,11.27,7.94,2.04%,Jan 25/b,"387,598",84.80,,,,,,,,,,,,,,,,,,,,,,,,
HXL,Hexcel Corp.,Industrials,Aerospace & Defense,6.11B,58.75,24.45,0.71%,Jan 24/a,"913,155",72.40,,,,,,,,,,,,,,,,,,,,,,,,
STWD,Starwood Property Trust Inc,Real Estate,REIT - Mortgage,6.11B,15.15,9.79,5.68%,Feb 22/b,"1,795,787",19.50,,,,,,,,,,,,,,,,,,,,,,,,
LFUS,"Littelfuse, Inc.",Technology,Electronic Components,6.10B,23.69,20.57,1.76%,Jan 30/a,"108,378",244.93,,,,,,,,,,,,,,,,,,,,,,,,
BYD,Boyd Gaming Corp.,Consumer Cyclical,Resorts & Casinos,6.09B,10.23,9.27,29.91%,Feb 08/a,"920,869",62.26,,,,,,,,,,,,,,,,,,,,,,,,
MTSI,MACOM Technology Solutions Holdings Inc,Technology,Semiconductors,6.04B,80.50,25.62,21.68%,Feb 01/b,"449,102",83.75,,,,,,,,,,,,,,,,,,,,,,,,
QLYS,Qualys Inc,Technology,Software - Infrastructure,6.03B,40.60,28.70,2.74%,Feb 07/a,"481,862",164.00,,,,,,,,,,,,,,,,,,,,,,,,
APG,APi Group Corporation,Industrials,Engineering & Construction,6.00B,87.99,19.03,14.59%,Feb 28/b,"929,348",34.65,,,,,,,,,,,,,,,,,,,,,,,,
BC,Brunswick Corp.,Consumer Cyclical,Recreational Vehicles,6.00B,14.65,9.98,1.33%,Feb 01/b,"428,760",87.19,,,,,,,,,,,,,,,,,,,,,,,,
FAF,First American Financial Corp,Financial,Insurance - Specialty,5.99B,27.97,10.71,4.53%,Feb 07/a,"400,412",58.10,,,,,,,,,,,,,,,,,,,,,,,,
AM,Antero Midstream Corp,Energy,Oil & Gas Midstream,5.98B,16.21,12.73,29.88%,Feb 14/a,"3,932,742",12.47,,,,,,,,,,,,,,,,,,,,,,,,
WHR,Whirlpool Corp.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5.98B,12.62,7.40,2.81%,Jan 29/a,"675,055",109.40,,,,,,,,,,,,,,,,,,,,,,,,
MUR,Murphy Oil Corp.,Energy,Oil & Gas E&P,5.96B,9.14,6.67,5.78%,Jan 25/b,"1,279,044",38.57,,,,,,,,,,,,,,,,,,,,,,,,
W,Wayfair Inc,Consumer Cyclical,Internet Retail,5.95B,-,57.49,29.31%,Feb 22/b,"4,613,702",50.48,,,,,,,,,,,,,,,,,,,,,,,,
NSIT,Insight Enterprises Inc.,Technology,Electronics & Computer Distribution,5.95B,24.18,14.92,1.16%,Feb 15/b,"592,145",182.66,,,,,,,,,,,,,,,,,,,,,,,,
ALGM,Allegro Microsystems Inc.,Technology,Semiconductors,5.95B,27.07,34.02,59.49%,Feb 01/b,"1,437,081",30.79,,,,,,,,,,,,,,,,,,,,,,,,
ZION,Zions Bancorporation N.A,Financial,Banks - Regional,5.94B,9.20,8.67,1.64%,Jan 22/b,"2,087,381",40.09,,,,,,,,,,,,,,,,,,,,,,,,
SMAR,Smartsheet Inc,Technology,Software - Application,5.93B,-,46.69,4.30%,Mar 14/a,"1,037,671",43.55,,,,,,,,,,,,,,,,,,,,,,,,
OPCH,Option Care Health Inc.,Healthcare,Medical Care Facilities,5.92B,23.60,28.54,0.53%,Feb 22/b,"1,242,392",33.45,,,,,,,,,,,,,,,,,,,,,,,,
RMBS,Rambus Inc.,Technology,Semiconductors,5.92B,18.33,21.90,0.75%,Feb 05/a,"1,292,245",55.06,,,,,,,,,,,,,,,,,,,,,,,,
CVNA,Carvana Co.,Consumer Cyclical,Auto & Truck Dealerships,5.91B,-,-,17.49%,Feb 22/a,"5,741,408",51.81,,,,,,,,,,,,,,,,,,,,,,,,
WTFC,Wintrust Financial Corp.,Financial,Banks - Regional,5.90B,10.06,9.69,1.65%,Jan 17/a,"259,931",96.36,,,,,,,,,,,,,,,,,,,,,,,,
AN,Autonation Inc.,Consumer Cyclical,Auto & Truck Dealerships,5.88B,6.11,6.81,34.51%,Feb 13/b,"633,452",138.38,,,,,,,,,,,,,,,,,,,,,,,,
PB,Prosperity Bancshares Inc.,Financial,Banks - Regional,5.88B,13.89,10.67,4.70%,Jan 24/b,"383,859",62.75,,,,,,,,,,,,,,,,,,,,,,,,
ANF,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,5.87B,29.08,18.28,2.60%,Mar 06/b,"2,122,753",116.39,,,,,,,,,,,,,,,,,,,,,,,,
TENB,Tenable Holdings Inc,Technology,Software - Infrastructure,5.85B,-,37.74,1.66%,Feb 06/a,"861,720",50.04,,,,,,,,,,,,,,,,,,,,,,,,
IBP,Installed Building Products Inc,Consumer Cyclical,Residential Construction,5.85B,23.56,19.30,16.81%,Feb 22/b,"254,751",205.96,,,,,,,,,,,,,,,,,,,,,,,,
NEU,NewMarket Corp.,Basic Materials,Specialty Chemicals,5.84B,15.07,-,28.96%,Jan 31/a,"48,795",609.13,,,,,,,,,,,,,,,,,,,,,,,,
OBDC,Blue Owl Capital Corp,Financial,Credit Services,5.83B,7.34,7.95,7.64%,Feb 21/a,"1,845,087",14.96,,,,,,,,,,,,,,,,,,,,,,,,
TMHC,Taylor Morrison Home Corp.,Consumer Cyclical,Residential Construction,5.83B,7.77,6.81,3.34%,Feb 14/b,"1,107,206",54.22,,,,,,,,,,,,,,,,,,,,,,,,
CIVI,Civitas Resources Inc,Energy,Oil & Gas E&P,5.79B,6.85,5.13,23.16%,Feb 27/a,"1,470,511",61.80,,,,,,,,,,,,,,,,,,,,,,,,
NE,Noble Corp Plc,Energy,Oil & Gas Drilling,5.79B,13.24,9.62,21.80%,Feb 22/a,"1,319,620",42.26,,,,,,,,,,,,,,,,,,,,,,,,
NXST,Nexstar Media Group Inc,Communication Services,Entertainment,5.77B,14.64,6.32,5.70%,Feb 28/b,"464,520",170.14,,,,,,,,,,,,,,,,,,,,,,,,
NOVT,Novanta Inc,Technology,Scientific & Technical Instruments,5.72B,76.14,49.68,0.91%,Feb 28/b,"176,817",159.87,,,,,,,,,,,,,,,,,,,,,,,,
ENLC,Enlink Midstream LLC,Energy,Oil & Gas Midstream,5.71B,19.58,16.75,49.95%,Feb 20/a,"1,794,015",12.49,,,,,,,,,,,,,,,,,,,,,,,,
CHX,ChampionX Corp.,Energy,Oil & Gas Equipment & Services,5.70B,18.98,12.60,0.95%,Feb 05/a,"1,115,329",29.85,,,,,,,,,,,,,,,,,,,,,,,,
ATI,ATI Inc,Industrials,Metal Fabrication,5.70B,17.70,15.08,1.43%,Feb 01/b,"1,307,634",44.65,,,,,,,,,,,,,,,,,,,,,,,,
CHH,"Choice Hotels International, Inc.",Consumer Cyclical,Lodging,5.68B,22.54,16.28,39.16%,Feb 20/b,"798,722",114.10,,,,,,,,,,,,,,,,,,,,,,,,
PBF,PBF Energy Inc,Energy,Oil & Gas Refining & Marketing,5.67B,2.82,10.17,13.50%,Feb 15/b,"5,062,305",46.43,,,,,,,,,,,,,,,,,,,,,,,,
ESI,Element Solutions Inc,Basic Materials,Specialty Chemicals,5.67B,49.31,14.05,8.33%,Feb 20/a,"1,999,188",23.48,,,,,,,,,,,,,,,,,,,,,,,,
INSP,Inspire Medical Systems Inc,Healthcare,Medical Devices,5.67B,-,404.96,2.26%,Feb 06/a,"374,954",191.59,,,,,,,,,,,,,,,,,,,,,,,,
OMF,OneMain Holdings Inc,Financial,Credit Services,5.66B,8.89,6.10,0.70%,Feb 07/b,"1,377,137",47.23,,,,,,,,,,,,,,,,,,,,,,,,
ADC,Agree Realty Corp.,Real Estate,REIT - Retail,5.66B,33.09,30.33,1.70%,Feb 13/a,"1,202,084",56.27,,,,,,,,,,,,,,,,,,,,,,,,
FSK,FS KKR Capital Corp.,Financial,Asset Management,5.64B,8.42,6.69,0.22%,Feb 26/a,"1,596,527",20.13,,,,,,,,,,,,,,,,,,,,,,,,
BRZE,Braze Inc,Technology,Software - Application,5.64B,-,-,44.95%,Dec 06/a,"636,863",56.80,,,,,,,,,,,,,,,,,,,,,,,,
TKR,Timken Co.,Industrials,Tools & Accessories,5.63B,14.63,11.67,10.21%,Feb 05/b,"615,133",79.77,,,,,,,,,,,,,,,,,,,,,,,,
ESAB,ESAB Corp,Industrials,Metal Fabrication,5.61B,26.10,19.38,6.33%,Feb 29/b,"194,811",93.15,,,,,,,,,,,,,,,,,,,,,,,,
TXG,10x Genomics Inc,Healthcare,Health Information Services,5.61B,-,-,18.03%,Feb 15/a,"1,462,205",47.46,,,,,,,,,,,,,,,,,,,,,,,,
PLNT,Planet Fitness Inc,Consumer Cyclical,Leisure,5.60B,40.55,24.86,0.77%,Feb 22/b,"1,854,633",65.49,,,,,,,,,,,,,,,,,,,,,,,,
FG,F&G Annuities & Life Inc,Financial,Insurance - Life,5.59B,39.50,9.66,1.88%,Feb 21/a,"96,900",44.56,,,,,,,,,,,,,,,,,,,,,,,,
BPMC,Blueprint Medicines Corp,Healthcare,Biotechnology,5.59B,-,-,1.90%,Feb 15/b,"1,096,804",91.25,,,,,,,,,,,,,,,,,,,,,,,,
MSM,"MSC Industrial Direct Co., Inc.",Industrials,Industrial Distribution,5.57B,16.77,15.02,21.61%,Jan 09/b,"303,245",98.73,,,,,,,,,,,,,,,,,,,,,,,,
FLS,Flowserve Corp.,Industrials,Specialty Industrial Machinery,5.54B,29.91,14.27,0.59%,Feb 20/a,"1,622,392",42.21,,,,,,,,,,,,,,,,,,,,,,,,
SON,Sonoco Products Co.,Consumer Cyclical,Packaging & Containers,5.52B,11.72,10.26,0.88%,Feb 14/a,"721,965",56.31,,,,,,,,,,,,,,,,,,,,,,,,
MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,5.52B,9.15,13.13,3.81%,Feb 06/b,"747,854",48.59,,,,,,,,,,,,,,,,,,,,,,,,
TRNO,Terreno Realty Corp,Real Estate,REIT - Industrial,5.51B,35.10,41.89,2.27%,Nov 01/b,"366,761",62.62,,,,,,,,,,,,,,,,,,,,,,,,
BOKF,BOK Financial Corp.,Financial,Banks - Regional,5.49B,10.46,10.22,59.01%,Jan 24/b,"138,670",83.68,,,,,,,,,,,,,,,,,,,,,,,,
DRS,Leonardo DRS Inc.,Industrials,Aerospace & Defense,5.49B,32.74,25.10,72.93%,Feb 27/b,"577,491",20.94,,,,,,,,,,,,,,,,,,,,,,,,
DOCS,Doximity Inc,Healthcare,Health Information Services,5.48B,44.30,31.25,37.08%,Feb 08/a,"1,405,765",29.40,,,,,,,,,,,,,,,,,,,,,,,,
RYAN,Ryan Specialty Holdings Inc,Financial,Insurance - Specialty,5.48B,97.72,27.52,18.80%,Feb 27/a,"542,735",46.31,,,,,,,,,,,,,,,,,,,,,,,,
MTZ,Mastec Inc.,Industrials,Engineering & Construction,5.46B,-,26.01,22.99%,Feb 29/a,"1,056,281",69.31,,,,,,,,,,,,,,,,,,,,,,,,
MARA,Marathon Digital Holdings Inc,Financial,Capital Markets,5.46B,-,1607.21,3.18%,Feb 28/a,"72,618,040",24.51,,,,,,,,,,,,,,,,,,,,,,,,
IMVT,Immunovant Inc,Healthcare,Biotechnology,5.45B,-,-,58.21%,Feb 12/b,"1,444,958",37.50,,,,,,,,,,,,,,,,,,,,,,,,
MTH,Meritage Homes Corp.,Consumer Cyclical,Residential Construction,5.45B,7.56,7.86,2.35%,Jan 31/a,"370,208",150.63,,,,,,,,,,,,,,,,,,,,,,,,
SNV,Synovus Financial Corp.,Financial,Banks - Regional,5.44B,10.73,8.39,0.73%,Jan 17/a,"1,670,828",37.10,,,,,,,,,,,,,,,,,,,,,,,,
PEGA,Pegasystems Inc.,Technology,Software - Application,5.43B,91.49,20.34,52.96%,Feb 14/a,"822,645",64.73,,,,,,,,,,,,,,,,,,,,,,,,
DTM,DT Midstream Inc,Energy,Oil & Gas Midstream,5.40B,14.10,13.35,0.19%,Feb 16/b,"1,277,656",55.65,,,,,,,,,,,,,,,,,,,,,,,,
ZWS,Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,5.39B,49.14,24.74,16.93%,Feb 06/a,"803,061",31.35,,,,,,,,,,,,,,,,,,,,,,,,
SFM,Sprouts Farmers Market Inc,Consumer Defensive,Grocery Stores,5.39B,21.79,18.96,0.47%,Feb 22/a,"1,121,175",53.07,,,,,,,,,,,,,,,,,,,,,,,,
GTLS,Chart Industries Inc,Industrials,Specialty Industrial Machinery,5.39B,-,11.33,0.73%,Feb 28/b,"490,410",126.01,,,,,,,,,,,,,,,,,,,,,,,,
CNXC,Concentrix Corp.,Technology,Information Technology Services,5.39B,14.07,6.10,29.08%,Jan 24/a,"356,015",81.20,,,,,,,,,,,,,,,,,,,,,,,,
BCC,Boise Cascade Co,Basic Materials,Building Materials,5.38B,10.76,11.96,1.28%,Feb 20/a,"411,172",135.87,,,,,,,,,,,,,,,,,,,,,,,,
BECN,Beacon Roofing Supply Inc,Industrials,Industrial Distribution,5.36B,-,10.72,0.71%,Feb 27/a,"645,110",84.58,,,,,,,,,,,,,,,,,,,,,,,,
HR,Healthcare Realty Trust Inc,Real Estate,REIT - Healthcare Facilities,5.34B,-,-,1.06%,Feb 16/b,"7,622,334",14.02,,,,,,,,,,,,,,,,,,,,,,,,
LANC,Lancaster Colony Corp.,Consumer Defensive,Packaged Foods,5.34B,41.34,28.29,30.32%,Feb 01/b,"131,573",193.88,,,,,,,,,,,,,,,,,,,,,,,,
BXSL,Blackstone Secured Lending Fund,Financial,Asset Management,5.33B,8.24,8.01,0.10%,Feb 28/b,"1,149,801",29.10,,,,,,,,,,,,,,,,,,,,,,,,
MTG,MGIC Investment Corp,Financial,Insurance - Specialty,5.32B,7.71,7.50,1.06%,Jan 31/a,"1,891,556",19.18,,,,,,,,,,,,,,,,,,,,,,,,
SUN,Sunoco LP,Energy,Oil & Gas Refining & Marketing,5.31B,17.37,9.65,36.14%,Feb 14/b,"467,434",63.20,,,,,,,,,,,,,,,,,,,,,,,,
FYBR,Frontier Communications Parent Inc,Communication Services,Telecom Services,5.31B,31.75,-,26.78%,Feb 23/b,"1,719,109",21.59,,,,,,,,,,,,,,,,,,,,,,,,
FTAI,FTAI Aviation Ltd,Industrials,Rental & Leasing Services,5.30B,43.57,25.09,1.21%,Feb 22/a,"485,134",52.89,,,,,,,,,,,,,,,,,,,,,,,,
FCFS,FirstCash Holdings Inc,Financial,Credit Services,5.29B,24.41,14.44,16.04%,Feb 01/b,"257,724",117.27,,,,,,,,,,,,,,,,,,,,,,,,
VVV,Valvoline Inc,Energy,Oil & Gas Refining & Marketing,5.28B,-,20.76,0.62%,Feb 06/b,"1,290,842",40.74,,,,,,,,,,,,,,,,,,,,,,,,
AMG,Affiliated Managers Group Inc.,Financial,Asset Management,5.28B,9.00,6.49,1.75%,Feb 05/b,"308,200",156.14,,,,,,,,,,,,,,,,,,,,,,,,
M,Macy's Inc,Consumer Cyclical,Department Stores,5.28B,7.84,6.99,0.62%,Feb 27/b,"6,644,758",19.26,,,,,,,,,,,,,,,,,,,,,,,,
SEE,Sealed Air Corp.,Consumer Cyclical,Packaging & Containers,5.28B,17.16,12.24,0.94%,Feb 27/b,"1,338,998",36.53,,,,,,,,,,,,,,,,,,,,,,,,
VRNS,Varonis Systems Inc,Technology,Software - Infrastructure,5.26B,-,200.02,4.51%,Feb 05/a,"929,363",48.25,,,,,,,,,,,,,,,,,,,,,,,,
BIPC,Brookfield Infrastructure Corp,Utilities,Utilities - Regulated Gas,5.26B,5.84,10.14,7.78%,Nov 01/b,"346,594",36.81,,,,,,,,,,,,,,,,,,,,,,,,
CWST,"Casella Waste Systems, Inc.",Industrials,Waste Management,5.26B,199.89,70.57,2.67%,Feb 15/a,"422,024",90.71,,,,,,,,,,,,,,,,,,,,,,,,
PII,Polaris Inc,Consumer Cyclical,Recreational Vehicles,5.25B,10.67,10.09,6.26%,Jan 30/b,"509,193",92.91,,,,,,,,,,,,,,,,,,,,,,,,
ATKR,Atkore Inc,Industrials,Electrical Equipment & Parts,5.24B,8.55,7.94,1.69%,Feb 01/b,"503,044",142.60,,,,,,,,,,,,,,,,,,,,,,,,
HOG,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,5.23B,7.80,7.92,0.67%,Feb 08/b,"2,010,427",37.57,,,,,,,,,,,,,,,,,,,,,,,,
AWI,Armstrong World Industries Inc.,Industrials,Building Products & Equipment,5.19B,23.52,18.18,1.30%,Feb 20/b,"1,247,191",117.45,,,,,,,,,,,,,,,,,,,,,,,,
FIVN,Five9 Inc,Technology,Software - Infrastructure,5.18B,-,32.98,2.00%,Feb 21/a,"1,561,259",71.20,,,,,,,,,,,,,,,,,,,,,,,,
ASO,Academy Sports and Outdoors Inc,Consumer Cyclical,Specialty Retail,5.17B,10.75,9.24,1.64%,Nov 30/b,"796,117",69.66,,,,,,,,,,,,,,,,,,,,,,,,
NUVL,Nuvalent Inc,Healthcare,Biotechnology,5.14B,-,-,51.77%,Nov 14/b,"369,963",81.99,,,,,,,,,,,,,,,,,,,,,,,,
UGI,UGI Corp.,Utilities,Utilities - Regulated Gas,5.13B,-,8.39,0.46%,Jan 31/a,"1,734,670",24.49,,,,,,,,,,,,,,,,,,,,,,,,
ST,Sensata Technologies Holding Plc,Technology,Scientific & Technical Instruments,5.10B,-,7.98,0.79%,Feb 06/b,"3,163,348",33.67,,,,,,,,,,,,,,,,,,,,,,,,
WK,Workiva Inc,Technology,Software - Application,5.09B,-,88.89,12.11%,Feb 20/a,"713,418",94.19,,,,,,,,,,,,,,,,,,,,,,,,
RITM,Rithm Capital Corporation,Real Estate,REIT - Mortgage,5.08B,9.55,5.89,0.54%,Feb 07/b,"4,006,524",10.52,,,,,,,,,,,,,,,,,,,,,,,,
BCPC,Balchem Corp.,Basic Materials,Specialty Chemicals,5.07B,47.02,32.80,0.97%,Feb 16/b,"184,432",157.27,,,,,,,,,,,,,,,,,,,,,,,,
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,5.06B,29.41,19.01,5.07%,Feb 29/b,"823,864",30.70,,,,,,,,,,,,,,,,,,,,,,,,
CADE,Cadence Bank,Financial,Banks - Regional,5.06B,9.44,9.95,1.24%,Jan 29/a,"852,958",27.42,,,,,,,,,,,,,,,,,,,,,,,,
KEX,Kirby Corp.,Industrials,Marine Shipping,5.01B,22.79,13.75,0.98%,Feb 01/b,"296,563",84.94,,,,,,,,,,,,,,,,,,,,,,,,
MMS,Maximus Inc.,Industrials,Specialty Business Services,4.98B,27.03,13.74,1.02%,Feb 07/a,"475,856",81.68,,,,,,,,,,,,,,,,,,,,,,,,
RYN,Rayonier Inc.,Real Estate,REIT - Specialty,4.97B,28.81,54.43,0.89%,Jan 31/a,"461,072",33.53,,,,,,,,,,,,,,,,,,,,,,,,
EEFT,Euronet Worldwide Inc,Technology,Software - Infrastructure,4.97B,19.64,11.23,5.96%,Feb 07/b,"248,216",107.74,,,,,,,,,,,,,,,,,,,,,,,,
SPXC,SPX Technologies Inc,Industrials,Building Products & Equipment,4.95B,57.74,22.98,4.14%,Feb 22/a,"514,284",108.51,,,,,,,,,,,,,,,,,,,,,,,,
LPX,Louisiana-Pacific Corp.,Industrials,Building Products & Equipment,4.94B,27.64,14.33,1.93%,Feb 14/b,"1,003,957",68.32,,,,,,,,,,,,,,,,,,,,,,,,
OLLI,Ollies Bargain Outlet Holdings Inc,Consumer Defensive,Discount Stores,4.92B,31.42,24.84,0.26%,Dec 06/b,"1,203,175",79.83,,,,,,,,,,,,,,,,,,,,,,,,
IAC,IAC Inc,Communication Services,Internet Content & Information,4.91B,23.00,-,13.11%,Feb 13/a,"1,119,737",57.18,,,,,,,,,,,,,,,,,,,,,,,,
ALK,Alaska Air Group Inc.,Industrials,Airlines,4.91B,21.52,6.47,0.38%,Jan 25/b,"3,538,983",38.92,,,,,,,,,,,,,,,,,,,,,,,,
VNO,Vornado Realty Trust,Real Estate,REIT - Office,4.90B,115.84,758.62,12.62%,Feb 12/a,"3,292,505",25.74,,,,,,,,,,,,,,,,,,,,,,,,
KD,Kyndryl Holdings Inc,Technology,Information Technology Services,4.89B,-,18.43,1.44%,Feb 06/a,"1,290,136",21.24,,,,,,,,,,,,,,,,,,,,,,,,
IPAR,"Inter Parfums, Inc.",Consumer Defensive,Household & Personal Products,4.88B,30.88,29.59,43.74%,Feb 27/a,"133,038",152.65,,,,,,,,,,,,,,,,,,,,,,,,
PTEN,Patterson-UTI Energy Inc,Energy,Oil & Gas Drilling,4.87B,11.50,10.30,12.41%,Feb 14/a,"9,827,452",11.67,,,,,,,,,,,,,,,,,,,,,,,,
CRUS,"Cirrus Logic, Inc.",Technology,Semiconductors,4.85B,28.67,14.47,0.51%,Feb 07/b,"392,121",89.98,,,,,,,,,,,,,,,,,,,,,,,,
OZK,Bank OZK,Financial,Banks - Regional,4.85B,7.17,6.86,6.25%,Jan 18/a,"992,863",42.12,,,,,,,,,,,,,,,,,,,,,,,,
COLM,Columbia Sportswear Co.,Consumer Cyclical,Apparel Manufacturing,4.84B,19.41,18.37,43.57%,Feb 01/a,"505,185",80.03,,,,,,,,,,,,,,,,,,,,,,,,
AMR,Alpha Metallurgical Resources Inc,Basic Materials,Coking Coal,4.84B,7.41,11.53,18.89%,Feb 26/b,"149,291",364.38,,,,,,,,,,,,,,,,,,,,,,,,
R,"Ryder System, Inc.",Industrials,Rental & Leasing Services,4.82B,12.40,8.11,2.83%,Feb 14/b,"374,071",108.70,,,,,,,,,,,,,,,,,,,,,,,,
FSS,Federal Signal Corp.,Industrials,Pollution & Treatment Controls,4.81B,33.25,27.10,2.32%,Feb 27/b,"276,718",78.94,,,,,,,,,,,,,,,,,,,,,,,,
FNB,F.N.B. Corp.,Financial,Banks - Regional,4.80B,10.23,8.45,1.20%,Jan 18/a,"1,181,550",13.39,,,,,,,,,,,,,,,,,,,,,,,,
THG,Hanover Insurance Group Inc,Financial,Insurance - Property & Casualty,4.80B,142.38,10.10,1.07%,Jan 31/a,"123,125",134.32,,,,,,,,,,,,,,,,,,,,,,,,
FLO,"Flowers Foods, Inc.",Consumer Defensive,Packaged Foods,4.80B,39.37,17.05,7.68%,Feb 08/a,"1,199,049",22.75,,,,,,,,,,,,,,,,,,,,,,,,
